URL,Count
"/check-uk-visa/y/togo/study/six_months_or_less",4
"/check-uk-visa/y/montenegro/work/six_months_or_less",9
"/check-uk-visa/y/libya/study/six_months_or_less",25
"/check-uk-visa/y/ghana/school",7
"/check-uk-visa/y/sierra-leone/transit",1
"/check-uk-visa/y/bosnia-and-herzegovina/study",7
"/check-uk-visa/y/equatorial-guinea/tourism",3
"/check-uk-visa/y/turkey/family",58
"/check-uk-visa/y/georgia/study/six_months_or_less",7
"/check-uk-visa/y/tunisia/tourism",126
"/check-uk-visa/y/solomon-islands/work/longer_than_six_months",1
"/check-uk-visa/y/uganda/study/six_months_or_less",14
"/check-uk-visa/y/st-vincent-and-the-grenadines/family",2
"/check-uk-visa/y/burma/study/longer_than_six_months",1
"/check-uk-visa/y/british-virgin-islands/transit",1
"/check-uk-visa/y/cambodia/family",2
"/check-uk-visa/y/malaysia/marriage",18
"/check-uk-visa/y/st-kitts-and-nevis/marriage",1
"/check-uk-visa/y/zambia/study",11
"/check-uk-visa/y/ghana/tourism",587
"/check-uk-visa/y/guinea-bissau/work/longer_than_six_months",1
"/check-uk-visa/y/uzbekistan/tourism",35
"/check-uk-visa/y/chile/study",37
"/check-uk-visa/y/singapore/family",34
"/check-uk-visa/y/belize/work/longer_than_six_months",3
"/check-uk-visa/y/mexico/study",59
"/check-uk-visa/y/ghana/transit/yes",39
"/check-uk-visa/y/monaco/tourism",2
"/check-uk-visa/y/guinea-bissau/work/six_months_or_less",1
"/check-uk-visa/y/cuba/work/six_months_or_less",5
"/check-uk-visa/y/st-lucia/work",4
"/check-uk-visa/y/timor-leste",10
"/check-uk-visa/y/tunisia/transit/yes",2
"/check-uk-visa/y/tanzania/family",14
"/check-uk-visa/y/zimbabwe/study/longer_than_six_months",18
"/check-uk-visa/y/gabon/tourism",8
"/check-uk-visa/y/macao/tourism",15
"/check-uk-visa/y/mozambique/transit/no",1
"/check-uk-visa/y/sierra-leone/school",1
"/check-uk-visa/y/benin/work/longer_than_six_months",1
"/check-uk-visa/y/singapore",174
"/check-uk-visa/y/iran/transit/r",2
"/check-uk-visa/y/afghanistan/marriage",18
"/check-uk-visa/y/bahrain/transit/no",1
"/check-uk-visa/y/malawi",58
"/check-uk-visa/y/brunei/work",2
"/check-uk-visa/y/british-national-overseas/study",20
"/check-uk-visa/y/mauritius/work/longer_than_six_months",13
"/check-uk-visa/y/zimbabwe/work/six_months_or_less",29
"/check-uk-visa/y/bosnia-and-herzegovina/study/six_months_or_less",14
"/check-uk-visa/y/sudan/transit/yes",2
"/check-uk-visa/y/singapore/study",41
"/check-uk-visa/y/oman/study/six_months_or_less",47
"/check-uk-visa/y/kyrgyzstan/work",7
"/check-uk-visa/y/brazil/work",94
"/check-uk-visa/y/taiwan/study/longer_than_six_months",42
"/check-uk-visa/y/china/transit/yes",199
"/check-uk-visa/y/ghana/marriage",27
"/check-uk-visa/y/democratic-republic-of-congo/study",2
"/check-uk-visa/y/serbia/transit",7
"/check-uk-visa/y/timor-leste/work/six_months_or_less",5
"/check-uk-visa/y/kosovo/tourism",47
"/check-uk-visa/y/georgia/tourism",45
"/check-uk-visa/y/iraq/work/six_months_or_less",62
"/check-uk-visa/y/mexico/medical",1
"/check-uk-visa/y/singapore/study/six_months_or_less",39
"/check-uk-visa/y/zambia/tourism",65
"/check-uk-visa/y/germany",149
"/check-uk-visa/y/canada/marriage",61
"/check-uk-visa/y/sierra-leone/transit/yes",4
"/check-uk-visa/y/australia/study/six_months_or_less",130
"/check-uk-visa/y/mali/work",1
"/check-uk-visa/y/somalia/work/six_months_or_less",2
"/check-uk-visa/y/turks-and-caicos-islands/work",2
"/check-uk-visa/y/zimbabwe/work",46
"/check-uk-visa/y/nigeria/study/longer_than_six_months",156
"/check-uk-visa/y/uganda/school",3
"/check-uk-visa/y/nepal",152
"/check-uk-visa/y/kenya/study/six_months_or_less",17
"/check-uk-visa/y/rwanda/tourism",20
"/check-uk-visa/y/panama/marriage",1
"/check-uk-visa/y/jamaica/study",20
"/check-uk-visa/y/guyana/work/longer_than_six_months",2
"/check-uk-visa/y/norway",75
"/check-uk-visa/y/ukraine/work/longer_than_six_months",91
"/check-uk-visa/y/british-dependent-territories-citizen/marriage",4
"/check-uk-visa/y/mongolia/transit",1
"/check-uk-visa/y/malta",15
"/check-uk-visa/y/new-zealand/study/six_months_or_less",17
"/check-uk-visa/y/mexico/tourism",222
"/check-uk-visa/y/niger/tourism",4
"/check-uk-visa/y/saudi-arabia/family",12
"/check-uk-visa/y/mali/marriage",1
"/check-uk-visa/y/trinidad-and-tobago/tourism",50
"/check-uk-visa/y/saudi-arabia/study/six_months_or_less",122
"/check-uk-visa/y/qatar/study",14
"/check-uk-visa/turkey",2
"/check-uk-visa/y/turkey/tourism",728
"/check-uk-visa/y/afghanistan/family",59
"/check-uk-visa/y/democratic-republic-of-congo",74
"/check-uk-visa/y/nicaragua/family",1
"/check-uk-visa/y/philippines/study/longer_than_six_months",21
"/check-uk-visa/y/belize/transit",2
"/check-uk-visa/y/bangladesh/transit/no",8
"/print/check-uk-visa/y/turkey/transit/yes",1
"/check-uk-visa/y/guatemala/transit",1
"/check-uk-visa/y/algeria/study",35
"/check-uk-visa/y/dominican-republic/transit/yes",4
"/check-uk-visa/y/indonesia/school",11
"/check-uk-visa/y/syria/work/longer_than_six_months",15
"/check-uk-visa/y/senegal/work/longer_than_six_months",4
"/check-uk-visa/y/ghana/work/longer_than_six_months",44
"/check-uk-visa/y/senegal/marriage",7
"/check-uk-visa/y/hong-kong/study/six_months_or_less",61
"/check-uk-visa/y/british-overseas-citizen/study/longer_than_six_months",20
"/check-uk-visa/y/australia/work/longer_than_six_months",750
"/check-uk-visa/y/guyana/work/six_months_or_less",2
"/check-uk-visa/y/liberia/transit/no",3
"/check-uk-visa/y/kosovo/work/longer_than_six_months",8
"/check-uk-visa/y/turkmenistan/work",2
"/check-uk-visa/y/british-national-overseas/study/six_months_or_less",4
"/check-uk-visa/y/british-protected-person",31
"/check-uk-visa/y/benin/work",1
"/check-uk-visa/y/papua-new-guinea/study/six_months_or_less",1
"/check-uk-visa/y/democratic-republic-of-congo/work/longer_than_six_months",1
"/check-uk-visa/y/hong-kong-(british-national-overseas)/marriage",4
"/check-uk-visa/y/vietnam/work",45
"/check-uk-visa/y/australia/study/longer_than_six_months",80
"/check-uk-visa/y/kenya/marriage",19
"/check-uk-visa/y/chad/work/six_months_or_less",1
"/check-uk-visa/y/chile/school",2
"/check-uk-visa/y/thailand/transit/yes",80
"/check-uk-visa/y/guinea/study/longer_than_six_months",1
"/check-uk-visa/y/pakistan/tourisgoom",1
"/check-uk-visa/y/qatar/work/longer_than_six_months",1
"/check-uk-visa/y/cape-verde/work/six_months_or_less",1
"/check-uk-visa/y/morocco/transit",10
"/check-uk-visa/y/british-dependent-territories-citizen/work/six_months_or_less",3
"/check-uk-visa/y/albania/study/six_months_or_less",18
"/check-uk-visa/y/nepal/work",21
"/check-uk-visa/y/laos/work/longer_than_six_months",1
"/check-uk-visa/y/iran/transit/yes",12
"/check-uk-visa/y/togo/work/longer_than_six_months",1
"/check-uk-visa/y/estonia",20
"/check-uk-visa/y/iraq",197
"/check-uk-visa/y/iran",326
"/check-uk-visa/y/british-national-overseas/marriage",8
"/check-uk-visa/y/lebanon/medical",3
"/check-uk-visa/y/british-national-overseas/study/longer_than_six_months",22
"/check-uk-visa/y/india/study/six_months_or_less",183
"/check-uk-visa/y/costa-rica/tourism",38
"/check-uk-visa/y/sri-lanka/work/longer_than_six_months",48
"/check-uk-visa/y/brunei/study",1
"/check-uk-visa/y/palau/tourism",1
"/check-uk-visa/y/british-overseas-citizen/work/six_months_or_less",5
"/check-uk-visa/y/grenada/study/longer_than_six_months",2
"/check-uk-visa/y/mexico/work/six_months_or_less",99
"/check-uk-visa/y/yemen/work/six_months_or_less",10
"/check-uk-visa/y/jordan/transit/no",28
"/check-uk-visa/y/macedonia",70
"/check-uk-visa/y/st-lucia/study",2
"/check-uk-visa/y/benin/tourism",17
"/check-uk-visa/y/brazil/marriage",48
"/check-uk-visa/y/taiwan/work",48
"/check-uk-visa/y/bahrain/study/six_months_or_less",9
"/check-uk-visa/y/peru/transit",25
"/check-uk-visa/y/yemen/study",5
"/check-uk-visa/y/paraguay",14
"/check-uk-visa/y/barbados/transit",1
"/check-uk-visa/y/south-africa/tourism",2198
"/check-uk-visa/y/georgia/transit/yes",4
"/check-uk-visa/y/comoros/work",3
"/check-uk-visa/y/mauritius/study/longer_than_six_months",6
"/check-uk-visa/y/cote-d-ivoire",75
"/check-uk-visa/y/cyprus-north/study",1
"/check-uk-visa/y/kuwait/work/longer_than_six_months",3
"/check-uk-visa/y/macedonia/family",7
"/check-uk-visa/y/georgia/work/longer_than_six_months",3
"/check-uk-visa/y/benin/family",1
"/check-uk-visa/y/namibia/tourism",25
"/check-uk-visa/y/saudi-arabia/medical",5
"/check-uk-visa/y/south-africa/marriage",48
"/check-uk-visa/y/south-africa/study/longer_than_six_months",40
"/check-uk-visa/y/gambia/work",1
"/check-uk-visa/y/hong-kong/work/longer_than_six_months",66
"/check-uk-visa/y/trinidad-and-tobago/study/longer_than_six_months",12
"/check-uk-visa/y/israel/study/longer_than_six_months",5
"/check-uk-visa/y/algeria/family",59
"/check-uk-visa/y/brazil/work/six_months_or_less",108
"/print/check-uk-visa/y/iraq/transit/no",1
"/check-uk-visa/y/st-kitts-and-nevis/study",6
"/check-uk-visa/y/montenegro/transit/yes",1
"/check-uk-visa/y/saudi-arabia/marriage",5
"/check-uk-visa/y/bolivia/transit",4
"/check-uk-visa/y/fiji/transit",5
"/check-uk-visa/y/barbados",43
"/check-uk-visa/y/turkey/transit/no",50
"/check-uk-visa/y/barbados/work",14
"/check-uk-visa/y/guinea-bissau/study",1
"/check-uk-visa/y/united-arab-emirates/study",13
"/check-uk-visa/y/thailand/work",106
"/check-uk-visa/y/nauru/tourism",3
"/check-uk-visa/y/gabon/work",3
"/check-uk-visa/y/bermuda/work",5
"/check-uk-visa/y/iran/study/longer_than_six_months",34
"/check-uk-visa/y/australia/tourism",973
"/check-uk-visa/y/samoa/family",3
"/check-uk-visa/y/hong-kong",253
"/check-uk-visa/y/kuwait/transit/no",2
"/check-uk-visa/y/gambia/work/longer_than_six_months",3
"/check-uk-visa/y/india/work/longer_than_six_months",1034
"/check-uk-visa/y/peru/study/six_months_or_less",32
"/check-uk-visa/y/kuwait/transit",5
"/check-uk-visa/y/egypt/transit/yes",57
"/check-uk-visa/y/cayman-islands/study",1
"/check-uk-visa/y/taiwan/work/longer_than_six_months",36
"/check-uk-visa/y/djibouti/work/six_months_or_less",1
"/check-uk-visa/y/belarus/study",16
"/check-uk-visa/y/uganda/study",23
"/check-uk-visa/y/bahrain/transit",5
"/check-uk-visa/y/bermuda/marriage",1
"/check-uk-visa/y/afghanistan/transit",14
"/check-uk-visa/y/kuwait/medical",28
"/check-uk-visa/y/grenada",10
"/check-uk-visa/y/thailand/tourism",860
"/check-uk-visa/y/comoros/study",6
"/check-uk-visa/y/rwanda/marriage",1
"/check-uk-visa/y/eritrea/work",1
"/check-uk-visa/y/taiwan/transit",2
"/check-uk-visa/y/tanzania/work/six_months_or_less",18
"/check-uk-visa/y/libya/marriage",4
"/check-uk-visa/y/mongolia/marriage",1
"/check-uk-visa/y/panama/work/longer_than_six_months",1
"/check-uk-visa/y/thailand/study",66
"/check-uk-visa/y/vietnam/study/longer_than_six_months",19
"/check-uk-visa/y/montenegro",19
"/check-uk-visa/y/congo/study",4
"/check-uk-visa/y/montenegro/marriage",1
"/check-uk-visa/southafrica",3
"/check-uk-visa/y/somalia/study",3
"/check-uk-visa/y/haiti/study",2
"/check-uk-visa/y/bhutan/study",1
"/check-uk-visa/y/south-africa/study/six_months_or_less",31
"/check-uk-visa/y/malawi/marriage",2
"/check-uk-visa/y/uzbekistan/work/six_months_or_less",10
"/check-uk-visa/y/south-korea/marriage",10
"/check-uk-visa/y/indonesia/marriage",12
"/check-uk-visa/y/uganda/work",37
"/check-uk-visa/y/qatar/medical",2
"/check-uk-visa/y/ukraine/study/six_months_or_less",77
"/check-uk-visa/y/ecuador/family",10
"/check-uk-visa/y/lesotho/marriage",1
"/check-uk-visa/y/uruguay/work/longer_than_six_months",8
"/check-uk-visa/y/albania/work/longer_than_six_months",31
"/check-uk-visa/y/south-africa/work",655
"/check-uk-visa/y/armenia/transit/no",3
"/check-uk-visa/y/gambia/transit/no",1
"/check-uk-visa/y/barbados/study",6
"/check-uk-visa/y/albania/transit",7
"/check-uk-visa/y/guinea-bissau/tourism",11
"/check-uk-visa/y/jamaica/work",36
"/check-uk-visa/y/argentina/school",1
"/check-uk-visa/y/jamaica/transit/yes",22
"/check-uk-visa/y/japan/work/longer_than_six_months",154
"/check-uk-visa/y/namibia/study/six_months_or_less",1
"/check-uk-visa/y/paraguay/family",2
"/check-uk-visa/y/lebanon/transit/no",49
"/check-uk-visa/y/uganda/transit/no",5
"/check-uk-visa/y/bolivia/family",7
"/check-uk-visa/y/madagascar/study/longer_than_six_months",1
"/check-uk-visa/y/guyana/tourism",61
"/check-uk-visa/y/angola/transit/no",5
"/check-uk-visa/y/lesotho",9
"/check-uk-visa/y/ecuador/study/longer_than_six_months",8
"/check-uk-visa/y/angola/tourism",85
"/check-uk-visa/y/maldives/work/longer_than_six_months",2
"/check-uk-visa/y/taiwan/study/six_months_or_less",62
"/check-uk-visa/y/uruguay",25
"/check-uk-visa/y/south-africa/study",54
"/check-uk-visa/y/jordan/study/six_months_or_less",19
"/print/check-uk-visa/y/japan/tourism",1
"/check-uk-visa/y/malawi/study",6
"/check-uk-visa/y/tonga/tourism",10
"/check-uk-visa/y/montenegro/tourism",41
"/check-uk-visa/y/cote-d-ivoire/family",7
"/check-uk-visa/y/philippines",1452
"/check-uk-visa/y/lebanon/family",25
"/check-uk-visa/y/belize/study",5
"/check-uk-visa/y/equatorial-guinea/work",1
"/check-uk-visa/y/angola/work/longer_than_six_months",3
"/check-uk-visa/y/india/work/six_months_or_less",1219
"/check-uk-visa/y/argentina/marriage",15
"/check-uk-visa/y/st-lucia/work/longer_than_six_months",5
"/check-uk-visa/y/vanuatu/tourism",2
"/check-uk-visa/y/iran/work",42
"/check-uk-visa/y/south-korea/study",80
"/check-uk-visa/y/ukraine/work/six_months_or_less",132
"/check-uk-visa/y/brazil/work/longer_than_six_months",111
"/check-uk-visa/y/zambia/transit",2
"/check-uk-visa/y/fiji/work/six_months_or_less",13
"/check-uk-visa/y/morocco/work",77
"/check-uk-visa/y/macedonia/work/longer_than_six_months",10
"/check-uk-visa/y/azerbaijan",60
"/check-uk-visa/y/guyana/medical",1
"/check-uk-visa/y/haiti/tourism",19
"/check-uk-visa/y/angola/work",21
"/check-uk-visa/y/china/work/longer_than_six_months",371
"/check-uk-visa/y/burma/marriage",9
"/check-uk-visa/y/moldova/family",5
"/check-uk-visa/y/vietnam/transit",8
"/check-uk-visa/y/suriname/transit",1
"/check-uk-visa/y/botswana/marriage",2
"/check-uk-visa/y/st-lucia/transit",1
"/check-uk-visa/y/albania/marriage",32
"/check-uk-visa/y/syria/marriage",5
"/check-uk-visa/y/swaziland/tourism",13
"/check-uk-visa/y/kosovo/study/six_months_or_less",6
"/check-uk-visa/y/nigeria/transit/no",49
"/check-uk-visa/y/russia/school",37
"/print/check-uk-visa/y/new-zealand/tourism",1
"/check-uk-visa/y/antigua-and-barbuda/study",1
"/check-uk-visa/y/mauritius/study/six_months_or_less",3
"/print/check-uk-visa/y/venezuela/transit/yes",1
"/check-uk-visa/y/jordan/transit/yes",19
"/check-uk-visa/y/gabon/study/six_months_or_less",2
"/check-uk-visa/y/hong-kong-(british-national-overseas)/study/longer_than_six_months",16
"/check-uk-visa/y/philippines/school",6
"/check-uk-visa/y/british-virgin-islands/tourism",8
"/check-uk-visa/y/azerbaijan/school",1
"/check-uk-visa/y/tonga/work/longer_than_six_months",1
"/check-uk-visa/y/south-sudan",12
"/check-uk-visa/y/egypt/study",51
"/check-uk-visa/y/british-national-overseas/work",29
"/check-uk-visa/y/pakistan/school",31
"/check-uk-visa/y/oman/work",29
"/check-uk-visa/y/namibia/marriage",1
"/check-uk-visa/y/ukraine/transit/no",5
"/check-uk-visa/y/new-zealand/study/longer_than_six_months",12
"/check-uk-visa/y/timor-leste/tourism",7
"/check-uk-visa/y/sudan/study/six_months_or_less",19
"/check-uk-visa/y/mozambique/transit/yes",3
"/check-uk-visa/y/swaziland/study/six_months_or_less",1
"/check-uk-visa/y/syria/study/longer_than_six_months",19
"/check-uk-visa/y/china/work",1731
"/check-uk-visa/y/maldives/study/six_months_or_less",1
"/check-uk-visa/y/jamaica/school",6
"/check-uk-visa/y/jamaica/transit",16
"/check-uk-visa/y/indonesia/study/six_months_or_less",17
"/check-uk-visa/y/papua-new-guinea/family",1
"/check-uk-visa/y/cuba/transit/no",6
"/check-uk-visa/y/tunisia",147
"/check-uk-visa/y/brunei/family",5
"/check-uk-visa/y/kosovo/study",5
"/check-uk-visa/y/cuba",38
"/check-uk-visa/y/thailand/transit/no",10
"/check-uk-visa/y/democratic-republic-of-congo/tourism",63
"/check-uk-visa/y/zimbabwe/work/longer_than_six_months",34
"/check-uk-visa/y/british-protected-person/work/longer_than_six_months",3
"/check-uk-visa/y/kazakhstan",234
"/check-uk-visa/y/oman/study",52
"/check-uk-visa/y/senegal/study/six_months_or_less",8
"/check-uk-visa/y/georgia/work/six_months_or_less",16
"/check-uk-visa/y/colombia/study",80
"/check-uk-visa/y",259727
"/check-uk-visa/]",1
"/check-uk-visa/y/ecuador/tourism",149
"/check-uk-visa/y/israel/work/longer_than_six_months",10
"/check-uk-visa/y/egypt/transit/no",42
"/check-uk-visa/y/mexico/work",74
"/check-uk-visa/y/togo/study/longer_than_six_months",1
"/check-uk-visa/y/iraq/transit/no",7
"/check-uk-visa/y/canada/work/longer_than_six_months",397
"/check-uk-visa/y/serbia/work",70
"/check-uk-visa/y/thailand/work/six_months_or_less",108
"/check-uk-visa/y/angola/work/six_months_or_less",20
"/check-uk-visa/y/mozambique",49
"/check-uk-visa/y/bahrain/school",1
"/check-uk-visa/y/hong-kong/marriage",3
"/check-uk-visa/bangladesh/tourism",1
"/check-uk-visa/y/algeria/marriage",24
"/check-uk-visa/y/nigeria/work",212
"/check-uk-visa/y/togo/tourism",15
"/check-uk-visa/y/afghanistan",833
"/check-uk-visa/y/kenya/medical",2
"/check-uk-visa/y/eritrea/work/six_months_or_less",2
"/check-uk-visa/y/djibouti/transit",1
"/check-uk-visa/y/cuba/study/longer_than_six_months",2
"/check-uk-visa/y/jamaica/work/longer_than_six_months",29
"/check-uk-visa/y/spain",104
"/check-uk-visa/y/turks-and-caicos-islands/study/longer_than_six_months",1
"/check-uk-visa/y/somalia/work",3
"/check-uk-visa/y/cuba/transit",14
"/check-uk-visa/y/nepal/tourism",136
"/check-uk-visa/y/syria/family",11
"/print/check-uk-visa/y/kenya/transit/no",1
"/check-uk-visa/y/tanzania/study/six_months_or_less",7
"/check-uk-visa/y/british-dependent-territories-citizen/study",6
"/check-uk-visa/y/montenegro/transit/no",1
"/check-uk-visa/y/china/marriage",94
"/check-uk-visa/y/british-overseas-citizen/family",20
"/check-uk-visa/y/cape-verde/study",2
"/check-uk-visa/y/bolivia/transit/no",3
"/check-uk-visa/y/micronesia",1
"/check-uk-visa/y/barbados/marriage",11
"/check-uk-visa/y/singapore/tourism",90
"/check-uk-visa/y/cameroon",124
"/check-uk-visa/y/bosnia-and-herzegovina/study/longer_than_six_months",3
"/check-uk-visa/y/united-arab-emirates/study/six_months_or_less",16
"/check-uk-visa/y/hong-kong-(british-national-overseas)/family",6
"/check-uk-visa/y/zimbabwe",300
"/check-uk-visa/y/maldives/family",1
"/check-uk-visa/y/dominican-republic/work/longer_than_six_months",11
"/check-uk-visa/y/india/study",245
"/check-uk-visa/y/mozambique/work",17
"/check-uk-visa/y/guinea/work",3
"/check-uk-visa/y/turkmenistan/study/six_months_or_less",6
"/check-uk-visa/y/kuwait/study",10
"/check-uk-visa/y/syria/work/six_months_or_less",33
"/check-uk-visa/y/fiji/study",1
"/check-uk-visa/y/papua-new-guinea/work/six_months_or_less",3
"/check-uk-visa/y/swaziland/work/longer_than_six_months",2
"/check-uk-visa/y/gambia/tourism",58
"/check-uk-visa/y/senegal/school",1
"/check-uk-visa/y/mongolia",22
"/check-uk-visa/y/china/study/six_months_or_less",721
"/check-uk-visa/y/macedonia/study",6
"/check-uk-visa/y/yemen/marriage",1
"/check-uk-visa/y/india",5319
"/check-uk-visa/y/china/school",388
"/check-uk-visa/y/nigeria",2099
"/check-uk-visa/y/serbia/marriage",5
"/check-uk-visa/y/nepal/study",17
"/check-uk-visa/y/sierra-leone/work",4
"/check-uk-visa/y/mozambique/work/six_months_or_less",20
"/check-uk-visa/y/albania/study",15
"/check-uk-visa/y/ethiopia/marriage",4
"/check-uk-visa/y/kenya/study",48
"/check-uk-visa/y/pakistan/work/six_months_or_less2",1
"/check-uk-visa/y/israel/tourism",37
"/check-uk-visa/y/swaziland/family",2
"/check-uk-visa/y/bosnia-and-herzegovina/family",3
"/check-uk-visa/y/st-kitts-and-nevis/work",6
"/check-uk-visa/a/transit/no",1
"/check-uk-visa/y/bolivia/study",5
"/check-uk-visa/y/venezuela/marriage",15
"/check-uk-visa/y/kuwait",351
"/check-uk-visa/y/botswana/work/longer_than_six_months",6
"/check-uk-visa/y/vanuatu/work",1
"/check-uk-visa/y/eritrea/tourism",18
"/check-uk-visa/y/algeria/transit",18
"/check-uk-visa/y/japan/tourism",127
"/check-uk-visa/y/saudi-arabia/transit/no",6
"/check-uk-visa/y/bolivia/marriage",2
"/check-uk-visa/y/tunisia/study/longer_than_six_months",3
"/check-uk-visa/y/russia/work/longer_than_six_months",129
"/check-uk-visa/y/dominica",9
"/check-uk-visa/y/brunei/marriage",1
"/check-uk-visa/y/uruguay/work",1
"/check-uk-visa/y/argentina/work/longer_than_six_months",34
"/check-uk-visa/y/guinea-bissau/marriage",1
"/check-uk-visa/y/central-african-republic/tourism",2
"/check-uk-visa/y/bhutan/work",2
"/check-uk-visa/y/uruguay/medical",1
"/check-uk-visa/y/afghanistan/medical",1
"/check-uk-visa/y/cuba/transit/yes",11
"/check-uk-visa/y/armenia/marriage",1
"/check-uk-visa/y/japan/study/six_months_or_less",113
"/check-uk-visa/y/pakistan/family",364
"/check-uk-visa/y/colombia/transit",53
"/check-uk-visa/y/belize/study/six_months_or_less",3
"/check-uk-visa/y/british-virgin-islands/study",4
"/check-uk-visa/y/lesotho/tourism",5
"/check-uk-visa/y/niger/study/longer_than_six_months",1
"/check-uk-visa/y/oman",200
"/check-uk-visa/y/moldova/school",1
"/check-uk-visa/y/jamaica/family",111
"/check-uk-visa/y/macedonia/study/longer_than_six_months",3
"/check-uk-visa/y/azerbaijan/study",9
"/check-uk-visa/y/russia/marriage",50
"/check-uk-visa/y/uzbekistan/study/longer_than_six_months",6
"/check-uk-visa/y/belarus/work/longer_than_six_months",16
"/check-uk-visa",328668
"/check-uk-visa/y/honduras/work/longer_than_six_months",1
"/check-uk-visa/y/ukraine/study",33
"/check-uk-visa/y/iran/work/six_months_or_less",55
"/check-uk-visa/y/solomon-islands/work",2
"/check-uk-visa/y/algeria/school",4
"/check-uk-visa/y/trinidad-and-tobago/study",9
"/check-uk-visa/y/zambia/work/six_months_or_less",9
"/check-uk-visa/y/cameroon/school",1
"/check-uk-visa/y/zambia/work/longer_than_six_months",3
"/check-uk-visa/y/fiji/transit/yes",5
"/check-uk-visa/y/thailand/work/longer_than_six_months",38
"/check-uk-visa/y/central-african-republic/work",1
"/check-uk-visa/y/kazakhstan/transit",12
"/check-uk-visa/y/kyrgyzstan/study/six_months_or_less",2
"/check-uk-visa/y/angola/transit",8
"/check-uk-visa/y/morocco/transit/yes",13
"/check-uk-visa/y/hungary",33
"/check-uk-visa/y/nigeria/marriage",4
